id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;cal_edificio;ref_catastral;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;id_vial;desc_clase;desc_nombre;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra;mesas_altas_estacional;mesas_altas_anual;anclaje;apilamiento;ambito_ordenacion_cod;ambito_ordenacion_desc;denominacion_cod;denominacion_desc;fecha_acuerdo_delimitacion;tipo_suelo_cod;tipo_suelo_desc;separadores_moviles_menor_estacional;separadores_moviles_mayor_estacional;auxiliares_informacion_es;elem_jard_menor_estacional;elem_jard_mayor_estacional;sombrillas_es;otros_es_mobiliario;separadores_moviles_menor_anual;separadores_moviles_mayor_anual;auxiliares_informacion_ra;elem_jard_menor_anual;elem_jard_mayor_anual;sombrillas_ra;otros_ra_mobiliario;construccion_ligera_fachada_es;construccion_ligera_bordillo_es;tarima_pavimento_es;toldos_pavimento_es;sombrillas_pavimento_es;elem_separacion_menor_estacional;elem_separacion_mayor_estacional;elem_aux_apoyo_es;construccion_ligera_fachada_ra;construccion_ligera_bordillo_ra;tarima_pavimento_ra;toldos_pavimento_ra;sombrillas_pavimento_ra;elem_separacion_menor_anual;elem_separacion_mayor_anual;elem_aux_apoyo_ra;estufas_gas_es;estufas_electricas_es;aparatos_clima_es;nebulizadores_es;iluminacion_es;otros_es_elem_ind;estufas_gas_ra;estufas_electricas_ra;aparatos_clima_ra;nebulizadores_ra;iluminacion_ra;otros_ra_elem_ind;sonometro_estacional;sonometro_anual;placas_fotovoltaicas_estacional;placas_fotovoltaicas_anual;fx_carga
"19976";"270039135";1;"CENTRO              ";101;"PALACIO             ";"11001022";1;659300;"COSTANILLA              ";"SAN ANDRES                                        ";"NUM";"000012";"  ";"9639506VK3793H0001KT";28005;439595.6;4473815.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"DR";;;"MUSA LATINA";"1";"Anual";"1";"Abierta";29.34;29.34;"2023-04-24 10:09:37.39";"11001022";1;659300;"COSTANILLA              ";"SAN ANDRES                                        ";"NUM";"000012";"  ";"Plaza peatonal";"09:00:00";"00:00:00";"09:00:00";"23:00:00";"09:00:00";"00:00:00";"09:00:00";"23:00:00";0;0;11;11;37;37;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;3;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"19978";"270549065";20;"SAN BLAS-CANILLEJAS ";2005;"ROSAS               ";"20119731";1;2442;"CALLE                   ";"SUECIA                                            ";"NUM";"000087";"  ";"8661803VK4786B";28022;448592.56;4475972.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"BAR ESENCIAL";"1";"Anual";"1";"Abierta";26.15;26.15;"2023-04-27 13:02:31.817";"20119731";1;2442;"CALLE                   ";"SUECIA                                            ";"NUM";"000087";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;8;8;29;29;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;2;"false";0;0;0;0;0;2;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"20043";"270443204";7;"CHAMBERI            ";701;"GAZTAMBIDE          ";"11038645";1;501000;"CALLE                   ";"MELENDEZ VALDES                                   ";"NUM";"000067";"  ";"9262602VK3796C0003ZD";28015;439152.62;4476062.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"03";;;"KEBAB HOUSE";"1";"Anual";"1";"Abierta";39.20;39.20;"2023-07-18 16:57:22.853";"11038645";1;501000;"CALLE                   ";"MELENDEZ VALDES                                   ";"NUM";"000067";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;12;12;39;39;;;"false";"false";;;;;;1;"Suelo publico";8;;0;0;;4;"false";8;;0;0;;4;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20054";"280060597";18;"VILLA DE VALLECAS   ";1801;"CASCO H.VALLECAS    ";"31018412";1;319000;"CALLE                   ";"LUIS I                                            ";"NUM";"000062";" A";;28031;444981.53;4469576.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"RESTAURANTE";"1";"Anual";"1";"Abierta";39.57;39.57;"2023-07-25 08:48:42.353";"31018412";1;319000;"CALLE                   ";"LUIS I                                            ";"NUM";"000062";" A";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;5;5;20;20;3;3;"false";"false";;;;;;2;"Suelo privado";0;0;0;0;0;3;"false";0;0;0;0;0;3;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"20577";"285027749";11;"CARABANCHEL         ";1106;"BUENAVISTA          ";"31011427";1;31000308;"CALLE                   ";"OBOLO                                             ";"NUM";"000021";"  ";"";28054;437055.6;4469204.5;"1";"Puerta Calle";"1";"Abierto";10;"";"1";"";;;"CAFETERÍA- BAR";"2";"Estacional";"1";"Abierta";20.70;;"2025-04-14 09:36:47.82";"31045887";1;31000309;"CALLE                   ";"DOBLA                                             ";"NUM";"000024";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"01:30:00";;;0;0;6;0;24;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;6;0;0;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.775215"
"19965";"270576863";8;"FUENCARRAL-EL PARDO ";808;"EL GOLOSO           ";"31055802";1;31000148;"CALLE                   ";"MONASTERIO DE SAMOS                               ";"NUM";"000001";" H";"1242102VK4184A0080KG";28049;441082.6;4484075.5;"1";"Puerta Calle";"1";"Abierto";5;"";"1";"";;;"ROTULO NO INFORMADO";"2";"Estacional";"1";"Abierta";24.07;;"2023-04-14 12:35:23.447";"31045239";1;31000135;"AVENIDA                 ";"MONASTERIO DE SILOS                               ";"NUM";"000042";"  ";"Acera";"08:00:00";"01:00:00";;;"08:00:00";"01:30:00";;;0;0;8;0;24;0;;;"false";"true";;;;;;1;"Suelo publico";0;;0;0;;3;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.775215"
"19966";"280001949";4;"SALAMANCA           ";401;"RECOLETOS           ";"11014533";1;787800;"CALLE                   ";"VILLANUEVA                                        ";"NUM";"000031";"  ";"2151208VK4725A0004YO";28001;442048.6;4474861.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"05";;;"LA DOLCE FINA";"1";"Anual";"1";"Abierta";11.62;11.62;"2023-04-14 13:14:06.417";"11014533";1;787800;"CALLE                   ";"VILLANUEVA                                        ";"NUM";"000031";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;6;6;15;15;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"19979";"270278685";9;"MONCLOA-ARAVACA     ";902;"ARGUELLES           ";"11052791";1;596300;"PASEO                   ";"PINTOR ROSALES                                    ";"NUM";"000052";"  ";"8958310VK3785H0003EF";28008;438759.62;4475679.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"D";;;"LA VACA ";"1";"Anual";"1";"Abierta";43.31;43.31;"2023-04-28 08:52:11.487";"11052791";1;596300;"PASEO                   ";"PINTOR ROSALES                                    ";"NUM";"000052";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;13;13;48;48;0;0;"true";"false";;;;;;1;"Suelo publico";0;7;0;0;0;2;"false";0;7;0;0;0;2;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"19986";"270348350";18;"VILLA DE VALLECAS   ";1802;"SANTA EUGENIA       ";"11131603";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000010";"  ";"8407906VK4780E0002GT";28031;448368.53;4470500.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"J";;;"LA DELICIA";"1";"Anual";"1";"Abierta";22.68;22.68;"2023-05-16 07:53:55.597";"11131604";1;614050;"CALLE                   ";"PUENTELARRA                                       ";"NUM";"000012";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;7;7;28;28;0;0;"false";"false";;;;;;2;"Suelo privado";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"19988";"270100329";6;"TETUAN              ";602;"CUATRO CAMINOS      ";"11029243";1;331600;"CALLE                   ";"EDGAR NEVILLE                                     ";"NUM";"000002";"  ";"1078909VK4717G0095ML";28020;440895.6;4477580.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"01";;;"BAR LA JARA";"1";"Anual";"1";"Abierta";0.75;0.75;"2023-05-17 10:40:40.707";"11029243";1;331600;"CALLE                   ";"EDGAR NEVILLE                                     ";"NUM";"000002";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;1;1;2;2;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"19993";"270576694";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"31053708";1;31001595;"AVENIDA                 ";"JUAN ANTONIO SAMARANCH                            ";"NUM";"000067";" A";"8225201VK4882E0030FJ";28055;448181.0;4482429.0;"1";"Puerta Calle";"1";"Abierto";5;"";"1";"B1";;;"URBAN POKE";"2";"Estacional";"1";"Abierta";12.50;;"2023-05-23 11:28:54.85";"31039920";1;31001734;"CALLE                   ";"JOSE ANTONIO FERNANDEZ ORDOÑEZ                    ";"NUM";"000008";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;5;0;15;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;1;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.775215"
"20001";"280072104";15;"CIUDAD LINEAL       ";1502;"PUEBLO NUEVO        ";"11107661";1;263500;"CALLE                   ";"EMILIO FERRARI                                    ";"NUM";"000023";"  ";"5662214VK4756B0001MZ";28017;445480.56;4476062.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"A";;;"PUERTO BAHIA";"1";"Anual";"1";"Abierta";4.68;4.68;"2023-05-26 10:15:22.507";"11107661";1;263500;"CALLE                   ";"EMILIO FERRARI                                    ";"NUM";"000023";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;2;2;6;6;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;1;"false";0;;0;0;;1;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20002";"150002720";15;"CIUDAD LINEAL       ";1502;"PUEBLO NUEVO        ";"11105767";1;352300;"CALLE                   ";"GUTIERRE DE CETINA                                ";"NUM";"000047";"  ";"5561515VK4756B0002WX";28017;445472.56;4475927.5;"1";"Puerta Calle";"1";"Abierto";10;"A";"1";"B";;;"RINCON LATINO";"1";"Anual";"1";"Abierta";2.21;2.21;"2023-05-30 10:14:14.57";"11105767";1;352300;"CALLE                   ";"GUTIERRE DE CETINA                                ";"NUM";"000047";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;1;1;3;3;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20569";"270313496";5;"CHAMARTIN           ";504;"HISPANOAMERICA      ";"11025628";1;402100;"CALLE                   ";"JOSE LAZARO GALDIANO                              ";"NUM";"000001";"  ";"1890207VK4719B0011ZJ";28036;441703.6;4478777.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"CAFETERIA  FRESNO 70";"1";"Anual";"1";"Abierta";47.78;47.78;"2025-04-03 10:34:03.637";"11025628";1;402100;"CALLE                   ";"JOSE LAZARO GALDIANO                              ";"NUM";"000001";"  ";"Otros";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;16;16;64;64;2;2;"false";"true";;;;;;1;"Suelo publico";0;0;0;0;0;16;"false";0;0;0;0;0;16;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"20570";"280059720";13;"PUENTE DE VALLECAS  ";1306;"NUMANCIA            ";"31037621";1;18600;"AVENIDA                 ";"ALBUFERA                                          ";"NUM";"000009";" B";"3423208VK4732C0002DQ";28038;443322.56;4472117.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"SANTANDER. PANAMÁ";"1";"Anual";"1";"Abierta";4.68;4.68;"2025-04-03 11:50:52.1";"31037621";1;18600;"AVENIDA                 ";"ALBUFERA                                          ";"NUM";"000009";" B";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;2;2;6;6;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"20571";"280041195";10;"LATINA              ";1001;"LOS CARMENES        ";"11060003";1;232200;"CALLE                   ";"DAIMIEL                                           ";"NUM";"000003";"  ";"8735804VK3783F0002KU";28011;438651.6;4473355.5;"1";"Puerta Calle";"1";"Abierto";10;"01";"1";"B";;;"BAR CAFETERIA EL PEÑON...";"1";"Anual";"1";"Abierta";3.40;3.40;"2025-04-03 13:30:54.917";"11060003";1;232200;"CALLE                   ";"DAIMIEL                                           ";"NUM";"000003";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;2;2;4;4;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"20572";"270325236";4;"SALAMANCA           ";406;"CASTELLANA          ";"11019643";1;773000;"CALLE                   ";"VELAZQUEZ                                         ";"NUM";"000061";"  ";"2058404VK4725G0003BH";28001;441980.6;4475621.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"LA CABRERA";"1";"Anual";"1";"Abierta";2.25;2.25;"2025-04-03 19:42:31.897";"11019585";1;248700;"CALLE                   ";"DON RAMON DE LA CRUZ                              ";"NUM";"000019";"  ";"Acera";"08:00:00";"01:00:00";"08:00:00";"00:00:00";"08:00:00";"01:30:00";"08:00:00";"00:00:00";0;0;0;0;0;0;3;3;"false";"true";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.27455"
"20573";"280064576";14;"MORATALAZ           ";1405;"FONTARRON           ";"20038304";1;213800;"CALLE                   ";"CORREGIDOR JUAN FRANCISCO DE LUJAN                ";"NUM";"000015";" A";"4930824VK4743B0018KE";28030;444871.56;4472733.5;"1";"Puerta Calle";"4";"Cerrado";10;;"1";"53";;;"AHÍ TE VI MADRID";"1";"Anual";"1";"Abierta";43.00;43.00;"2025-04-07 12:26:07.707";"20038304";1;213800;"CALLE                   ";"CORREGIDOR JUAN FRANCISCO DE LUJAN                ";"NUM";"000015";" A";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;13;13;42;42;0;0;"false";"true";;;;;;2;"Suelo privado";0;0;0;0;0;2;"false";0;0;0;0;0;2;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"20579";"270381297";6;"TETUAN              ";602;"CUATRO CAMINOS      ";"31010698";1;153600;"PASEO                   ";"CASTELLANA                                        ";"NUM";"000075";" A";"1380339VK4718A0001MU";28046;441236.6;4477663.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"RESTAURANTE";"1";"Anual";"1";"Abierta";42.39;42.39;"2025-04-21 10:28:24.563";"31010698";1;153600;"PASEO                   ";"CASTELLANA                                        ";"NUM";"000075";" A";"Calle peatonal";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;8;8;30;30;0;0;"false";"true";;;;;;2;"Suelo privado";0;0;0;0;0;0;"false";0;0;0;0;0;0;"false";"false";"true";"true";0;0;0;0;0;"false";"true";"true";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"20003";"280017287";2;"ARGANZUELA          ";203;"CHOPERA             ";"11008990";1;651800;"PLAZA                   ";"RUTILIO GACI                                      ";"NUM";"000003";"  ";"0920821VK4702B0003UR";28045;440887.6;4471772.5;"1";"Puerta Calle";"1";"Abierto";30;"";"1";"03";;;"S/R";"1";"Anual";"1";"Abierta";9.36;9.36;"2023-05-30 15:02:18.69";"11008990";1;651800;"PLAZA                   ";"RUTILIO GACI                                      ";"NUM";"000003";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;4;4;12;12;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.27455"
"20013";"20001078";2;"ARGANZUELA          ";202;"ACACIAS             ";"20178801";1;917;"PASEO                   ";"JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ";"NUM";"000025";" A";"9926415VK3792H0010MJ";28005;439963.6;4472579.5;"1";"Puerta Calle";"1";"Abierto";10;"B";"1";"B1";;;"PIZZA PAPA JOHN'S";"1";"Anual";"1";"Abierta";29.25;29.25;"2023-07-07 09:59:08.767";"20178801";1;917;"PASEO                   ";"JUAN ANTONIO VALLEJO-NAJERA BOTAS                 ";"NUM";"000025";" A";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;8;8;26;26;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"20028";"280030941";6;"TETUAN              ";603;"CASTILLEJOS         ";"11030617";1;334200;"CALLE                   ";"SAN GERMAN                                        ";"NUM";"000010";"  ";"1390112VK4719A0001";28020;441287.6;4478678.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"02";;;"OPEN 25";"1";"Anual";"1";"Abierta";59.50;59.50;"2023-07-12 15:36:07.797";"20011498";1;137400;"CALLE                   ";"POETA JOAN MARAGALL                               ";"NUM";"000017";"  ";"Calle peatonal";"10:00:00";"00:30:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;23;23;49;49;;;"false";"false";;;;;;2;"Suelo privado";27;;0;0;;1;"false";27;;0;0;;1;"false";"false";"true";"true";0;0;0;;0;"false";"true";"true";0;0;0;;0;0;0;0;0;1;"false";0;0;0;0;1;"false";;;;;"2025-04-25 03:30:58.775215"
"20029";"70000718";7;"CHAMBERI            ";705;"RIOS ROSAS          ";"11042163";1;34700;"CALLE                   ";"ALONSO CANO                                       ";"NUM";"000062";"  ";"1074116VK4717C";28003;440865.6;4477165.5;"1";"Puerta Calle";"1";"Abierto";40;" ";"1";" ";;;"EL BUÑUEL";"1";"Anual";"1";"Abierta";2.25;2.25;"2023-07-13 17:12:59.113";"11042169";1;220000;"CALLE                   ";"CRISTOBAL BORDIU                                  ";"NUM";"000045";"  ";"Acera";"09:00:00";"23:45:00";"09:00:00";"23:45:00";"09:00:00";"01:30:00";"09:00:00";"23:45:00";0;0;3;3;6;6;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"20035";"280041897";10;"LATINA              ";1002;"PUERTA DEL ANGEL    ";"11062655";1;367300;"CALLE                   ";"HUERTA DE CASTAÑEDA                               ";"NUM";"000025";"  ";"7232414VK3773C0001UZ";28011;437080.62;4473080.5;"1";"Puerta Calle";"1";"Abierto";40;;"1";"04";;;"LA MURALLA";"1";"Anual";"1";"Abierta";66.80;66.80;"2023-07-17 08:51:29.533";"11062655";1;367300;"CALLE                   ";"HUERTA DE CASTAÑEDA                               ";"NUM";"000025";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:00:00";"10:00:00";"00:00:00";0;0;19;19;64;64;0;0;"false";"true";;;;;;1;"Suelo publico";0;0;0;0;0;8;"false";0;0;0;0;0;8;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"20037";"270572913";6;"TETUAN              ";602;"CUATRO CAMINOS      ";"31009764";1;463650;"PLAZA                   ";"MANUEL GOMEZ-MORENO                               ";"NUM";"000003";"  ";"1380332VK4718A";28020;0.0;0.0;"9";"Edificio";"1";"Abierto";0;;;;;;"ROTULO NO INFORMADO";"1";"Anual";"1";"Abierta";28.81;28.81;"2023-07-17 13:48:40.623";"31009764";1;463650;"PLAZA                   ";"MANUEL GOMEZ-MORENO                               ";"NUM";"000003";"  ";"Plaza con bandas permanentes de circulación rodada";"10:00:00";"00:00:00";"10:00:00";"23:30:00";"10:00:00";"01:30:00";"10:00:00";"23:30:00";0;0;6;6;17;17;;;"false";"false";;;;;;2;"Suelo privado";0;;0;8;;0;"false";0;;0;8;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"20038";"270572913";6;"TETUAN              ";602;"CUATRO CAMINOS      ";"31009764";1;463650;"PLAZA                   ";"MANUEL GOMEZ-MORENO                               ";"NUM";"000003";"  ";"1380332VK4718A";28020;0.0;0.0;"9";"Edificio";"1";"Abierto";0;;;;;;"ROTULO NO INFORMADO";"1";"Anual";"1";"Abierta";28.15;28.15;"2023-07-17 13:48:40.997";"31029803";1;463650;"PLAZA                   ";"MANUEL GOMEZ-MORENO                               ";"NUM";"000004";"  ";"Plaza con bandas permanentes de circulación rodada";"10:00:00";"00:00:00";"10:00:00";"23:30:00";"10:00:00";"01:30:00";"10:00:00";"23:30:00";0;0;7;7;14;14;;;"false";"false";;;;;;2;"Suelo privado";0;;0;8;;0;"false";0;;0;8;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"20046";"270514774";3;"RETIRO              ";304;"IBIZA               ";"11012569";1;529200;"CALLE                   ";"NARVAEZ                                           ";"NUM";"000039";"  ";"2847316VK4724H0001FY";28009;442658.6;4474594.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"RESTAURANTE TRIANA";"1";"Anual";"1";"Abierta";63.00;29.12;"2023-07-19 11:17:44.747";"11012569";1;529200;"CALLE                   ";"NARVAEZ                                           ";"NUM";"000039";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";2;1;29;12;59;24;0;0;"false";"false";"03";"Concentración de terrazas (art.26 ter 1.c)";"02";"Retiro EOC 03.01 bu Ibiza - cl Alcalde Saiz de Baranda";"2022-12-05";1;"Suelo publico";16;0;0;11;0;6;"false";9;0;0;5;0;3;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";6;0;0;0;0;"true";0;0;0;0;"2025-04-25 03:30:58.27455"
